time,trade_id,ticker,time_to_strike,count,shift,kalshi_fair,forecast,yes_price,no_price,taker_side,kalshi_strike_delta,forecast_strike_delta,kalshi_forecast_delta,strike_m_5.0,strike_m_3.0,strike_m_1.0,strike_p_1.0,strike_p_3.0,strike_p_5.0,entropy,impact,result,outcome
2024-09-30 10:21:15.308420,4f459aaf-acd6-42b2-b37d-485d45167364,HIGHNY-24OCT01-B68.5,135464.692,60,-1.0,68.5,67.75,51,49,1,0.0,-0.75,-0.75,0.0,0.0,51.0,0.0,0.0,0.0,-200.523,47.0,49,1
2024-09-30 10:21:21.352746,9e98399f-501e-4d6b-af26-0daf1741e6c2,HIGHNY-24OCT01-B70.5,135458.647,90,1.0,69.205,67.75,25,75,0,-1.295,-2.75,-1.455,0.0,0.0,45.9,25.0,0.0,0.0,-256.107,23.0,25,0
2024-09-30 10:41:10.503772,ad854a6b-52d2-479d-b100-73b51537dc93,HIGHNY-24OCT01-B66.5,134269.496,22,-3.0,68.663,67.75,16,84,0,2.163,1.25,-0.913,0.0,16.0,41.31,22.5,0.0,0.0,-268.134,13.0,16,0
2024-09-30 10:57:33.554321,bf2a0dab-ebb4-4643-8017-0a4c96850cf8,HIGHNY-24OCT01-T66,133286.446,50,-5.0,68.496,67.75,3,97,0,3.996,3.25,-0.746,3.0,14.4,37.179,20.25,0.0,0.0,-237.049,2.0,3,0
2024-09-30 11:24:36.160841,27c7bf27-0049-4013-8c22-d636b84b326f,HIGHNY-24OCT01-B70.5,131663.839,15,1.0,68.727,67.75,27,73,0,-1.773,-2.75,-0.977,2.7,12.96,33.461,27.0,0.0,0.0,-242.332,25.197,27,0
2024-09-30 11:24:36.184363,36048760-7a58-43d1-ba19-0f8a9974d76d,HIGHNY-24OCT01-B70.5,131663.816,150,1.0,68.794,67.75,27,73,0,-1.706,-2.75,-1.044,2.43,11.664,30.115,27.0,0.0,0.0,-222.34,25.327,27,0
2024-09-30 11:24:36.200389,7eed83bd-5083-49c4-b5f5-9f7a89e08351,HIGHNY-24OCT01-B70.5,131663.8,135,1.0,68.863,67.75,27,73,0,-1.637,-2.75,-1.113,2.187,10.498,27.103,27.0,0.0,0.0,-204.813,24.704,27,0
2024-09-30 11:47:09.832051,37d15da6-3c4c-4052-a15d-a0928481fafa,HIGHNY-24OCT01-B70.5,130310.168,5,1.0,68.737,67.75,20,80,1,-1.763,-2.75,-0.987,1.968,9.448,24.393,20.0,0.0,0.0,-160.384,-17.539,-20,0
2024-09-30 11:58:54.128703,9d424449-356c-44b1-ab43-860eebbb97ea,HIGHNY-24OCT01-B70.5,129605.871,25,1.0,68.805,67.75,20,80,1,-1.695,-2.75,-1.055,1.771,8.503,21.954,20.0,0.0,0.0,-146.942,-17.437,-20,0
2024-09-30 12:04:04.032634,ba9a0364-4572-4107-9779-7940ae728070,HIGHNY-24OCT01-B70.5,129295.967,60,1.0,68.874,67.75,20,80,1,-1.626,-2.75,-1.124,1.594,7.653,19.758,20.0,0.0,0.0,-135.183,-17.397,-20,0
